INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID0047955,DSSTox_Substance_Id,DTXSID0047955,1-Methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
DTXSID0023587,DSSTox_Substance_Id,DTXSID0023587,Sorbinil,FC1=CC2=C(OCC[C@]22NC(=O)NC2=O)C=C1
DTXSID30156847,DSSTox_Substance_Id,DTXSID30156847,"1H-Imidazole, 4-((((4-chlorophenyl)methyl)thio)methyl)-5-methyl-, monohydrochloride",Cl.CC1=C(CSCC2=CC=C(Cl)C=C2)N=CN1
DTXSID30277061,DSSTox_Substance_Id,DTXSID30277061,"4'-phenyl-3,2':6',3''-terpyridine",C1=CC=C(C=C1)C1=CC(=NC(=C1)C1=CN=CC=C1)C1=CN=CC=C1
DTXSID10181410,DSSTox_Substance_Id,DTXSID10181410,"2-Decanone, 1,1,1-trifluoro-",CCCCCCCCC(=O)C(F)(F)F
DTXSID60279472,DSSTox_Substance_Id,DTXSID60279472,2-(naphthalen-2-ylamino)cyclohexanone,O=C1CCCCC1NC1=CC2=CC=CC=C2C=C1
DTXSID7045867,DSSTox_Substance_Id,DTXSID7045867,Estradiol acetate,CC(=O)OC1=CC=C2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCC2=C1
DTXSID9048803,DSSTox_Substance_Id,DTXSID9048803,Itasetron,CN1[C@H]2CC[C@@H]1C[C@@H](C2)NC(=O)N1C(=O)NC2=CC=CC=C12
DTXSID4042090,DSSTox_Substance_Id,DTXSID4042090,Lauryldiethanolamine,CCCCCCCCCCCCN(CCO)CCO
DTXSID60658849,DSSTox_Substance_Id,DTXSID60658849,"N,N-Diethyl-7-(4-methylphenyl)-2,3-dihydro-1H-1,4-diazepin-5-amine",CCN(CC)C1=NCCNC(=C1)C1=CC=C(C)C=C1
DTXSID30311898,DSSTox_Substance_Id,DTXSID30311898,MLS003115267,ClC1=CC=CC(Cl)=C1NC1=NCCS1
DTXSID8025094,DSSTox_Substance_Id,DTXSID8025094,Di(2-methoxyethyl) phthalate,COCCOC(=O)C1=C(C=CC=C1)C(=O)OCCOC
DTXSID70283843,DSSTox_Substance_Id,DTXSID70283843,"1-benzyl-3-(2,5-dichlorophenyl)urea",ClC1=CC(NC(=O)NCC2=CC=CC=C2)=C(Cl)C=C1
DTXSID60284420,DSSTox_Substance_Id,DTXSID60284420,4-hydroxy-7-[(2-methoxyphenyl)amino]naphthalene-2-sulfonic acid,COC1=CC=CC=C1NC1=CC2=CC(=CC(O)=C2C=C1)S(O)(=O)=O
DTXSID1026879,DSSTox_Substance_Id,DTXSID1026879,Hexamethyleneimine,C1CCCNCC1
DTXSID60360975,DSSTox_Substance_Id,DTXSID60360975,STK347774,ClC1=CC=CC=C1NC1=NC(=O)CS1
DTXSID8052853,DSSTox_Substance_Id,DTXSID8052853,Chlorotoluron,CN(C)C(=O)NC1=CC(Cl)=C(C)C=C1
DTXSID2023145,DSSTox_Substance_Id,DTXSID2023145,Indocyanine green,[Na+].CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS([O-])(=O)=O)C3=C(C4=CC=CC=C4C=C3)C2(C)C)N(CCCCS([O-])(=O)=O)C2=C1C1=CC=CC=C1C=C2
DTXSID50536647,DSSTox_Substance_Id,DTXSID50536647,4-Fluoro-N-{2-[4-(2-methoxyphenyl)piperazin-1-yl]ethyl}benzamide,COC1=CC=CC=C1N1CCN(CCNC(=O)C2=CC=C(F)C=C2)CC1
DTXSID60223536,DSSTox_Substance_Id,DTXSID60223536,"5,5'-Methylenedianthranilic acid",NC1=C(C=C(CC2=CC(C(O)=O)=C(N)C=C2)C=C1)C(O)=O
DTXSID5045623,DSSTox_Substance_Id,DTXSID5045623,Flumequine,CC1CCC2=CC(F)=CC3=C2N1C=C(C(O)=O)C3=O
DTXSID70354582,DSSTox_Substance_Id,DTXSID70354582,ST060905,O=C(NCC1=CC=CC=C1)C1=CC=CC=C1C(=O)C1=NC=CN1
DTXSID00144635,DSSTox_Substance_Id,DTXSID00144635,Spirodecanone,O=C1NCN(C2=CC=CC=C2)C11CCNCC1
DTXSID10303453,DSSTox_Substance_Id,DTXSID10303453,NSC158383,CC1=CC(C2NC(=O)C3=CC=CC=C3N2)=C(C)C=C1
DTXSID7021603,DSSTox_Substance_Id,DTXSID7021603,(E)-Hexadec-9-enoic acid,CCCCCC\C=C\CCCCCCCC(O)=O
DTXSID50878519,DSSTox_Substance_Id,DTXSID50878519,Cyclorphan,OC1=CC2=C(C[C@@H]3[C@@H]4CCCC[C@]24CCN3CC2CC2)C=C1
DTXSID7045948,DSSTox_Substance_Id,DTXSID7045948,Gemifloxacin mesylate,CS(O)(=O)=O.CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O
DTXSID8025331,DSSTox_Substance_Id,DTXSID8025331,"1-Fluoro-2,4-dinitrobenzene",[O-][N+](=O)C1=CC=C(F)C(=C1)[N+]([O-])=O
DTXSID00171148,DSSTox_Substance_Id,DTXSID00171148,"Coumarin, 3-(morpholinocarbonyl)-",O=C(N1CCOCC1)C1=CC2=CC=CC=C2OC1=O
DTXSID2048666,DSSTox_Substance_Id,DTXSID2048666,Dopexamine,OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1
DTXSID10238599,DSSTox_Substance_Id,DTXSID10238599,Dactolisib,CN1C(=O)N(C2=C3C=C(C=CC3=NC=C12)C1=CC2=CC=CC=C2N=C1)C1=CC=C(C=C1)C(C)(C)C#N
DTXSID40385227,DSSTox_Substance_Id,DTXSID40385227,"ethyl 2-amino-7-oxo-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate",CCOC(=O)C1=C(N)SC2=C1CCCC2=O
DTXSID60177303,DSSTox_Substance_Id,DTXSID60177303,NSC 32774,CCCCOC(=O)C1=CC(=O)NC(=O)N1
DTXSID20196393,DSSTox_Substance_Id,DTXSID20196393,"as-Triazin-3-ol, 5,6-diphenyl-",O=C1NN=C(C2=CC=CC=C2)C(=N1)C1=CC=CC=C1
DTXSID40658685,DSSTox_Substance_Id,DTXSID40658685,"N-[1-(3,3-Diphenylpropyl)piperidin-4-yl]-N-methyl-3-nitrobenzamide",CN(C1CCN(CCC(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C(=O)C1=CC(=CC=C1)[N+]([O-])=O
DTXSID40156570,DSSTox_Substance_Id,DTXSID40156570,Osilodrostat,[H][C@@]1(CCC2=CN=CN12)C1=C(F)C=C(C=C1)C#N
DTXSID70142946,DSSTox_Substance_Id,DTXSID70142946,GS 9256,COC1=C(Cl)C2=C(C=C1)C(O[C@@H]1C[C@@H]3N(C1)C(=O)[C@H](CCCCCCC[C@@H]1C[C@]1(NC3=O)P(O)(=O)CC1=C(F)C=CC=C1F)NC(=O)OC1CCCC1)=CC(=N2)C1=CSC(NC(C)C)=N1
DTXSID50354469,DSSTox_Substance_Id,DTXSID50354469,"5-(2-methylphenyl)-1,3,4-oxadiazole-2-thiol",CC1=CC=CC=C1C1=NNC(=S)O1
DTXSID5022857,DSSTox_Substance_Id,DTXSID5022857,Cortisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DTXSID30339390,DSSTox_Substance_Id,DTXSID30339390,"1-(4-Phenoxyphenyl)-1H-pyrrole-2,5-dione",O=C1C=CC(=O)N1C1=CC=C(OC2=CC=CC=C2)C=C1
DTXSID00346617,DSSTox_Substance_Id,DTXSID00346617,5-(4-chlorophenyl)thiophene-2-carboxamide,NC(=O)C1=CC=C(S1)C1=CC=C(Cl)C=C1
DTXSID70487763,DSSTox_Substance_Id,DTXSID70487763,2-methyl-1-(2-oxo-2-phenylethyl)pyridinium bromide,[Br-].CC1=CC=CC=[N+]1CC(=O)C1=CC=CC=C1
DTXSID60391502,DSSTox_Substance_Id,DTXSID60391502,Isoquinoline-1-thiol,S=C1NC=CC2=CC=CC=C12
DTXSID40360877,DSSTox_Substance_Id,DTXSID40360877,"5-(Ethylsulfanyl)-1,3,4-thiadiazole-2(3H)-thione",CCSC1=NNC(=S)S1
DTXSID2023274,DSSTox_Substance_Id,DTXSID2023274,Methadyl acetate,CCC(OC(C)=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID60282446,DSSTox_Substance_Id,DTXSID60282446,n-(phenylcarbamoyl)glycine,OC(=O)CNC(=O)NC1=CC=CC=C1
DTXSID7024538,DSSTox_Substance_Id,DTXSID7024538,Anthralin,OC1=C2C(CC3=CC=CC(O)=C3C2=O)=CC=C1
DTXSID10284793,DSSTox_Substance_Id,DTXSID10284793,"4,4'-oxydibenzamide",NC(=O)C1=CC=C(OC2=CC=C(C=C2)C(N)=O)C=C1
DTXSID50294013,DSSTox_Substance_Id,DTXSID50294013,"4-Phenyl-2,4-dihydro-3H-1,2,4-triazol-3-one",O=C1NN=CN1C1=CC=CC=C1
DTXSID70362743,DSSTox_Substance_Id,DTXSID70362743,2-(3-fluorophenyl)benzaldehyde,FC1=CC=CC(=C1)C1=CC=CC=C1C=O
DTXSID10444118,DSSTox_Substance_Id,DTXSID10444118,"9H-Purin-6-amine, 9-(1-methylethyl)-N-(phenylmethyl)-",CC(C)N1C=NC2=C(NCC3=CC=CC=C3)N=CN=C12
DTXSID90204535,DSSTox_Substance_Id,DTXSID90204535,"2H-1-Benzopyran-2-one, 6,7-bis(acetyloxy)-4-methyl-",CC(=O)OC1=C(OC(C)=O)C=C2C(C)=CC(=O)OC2=C1
DTXSID50357677,DSSTox_Substance_Id,DTXSID50357677,"(2-Amino-5,6-dihydro-4H-cyclopenta[b]thiophen-3-yl)(4-chlorophenyl)methanone",NC1=C(C(=O)C2=CC=C(Cl)C=C2)C2=C(CCC2)S1
DTXSID60543605,DSSTox_Substance_Id,DTXSID60543605,"1,1'-Methylenedi(pyridin-1-ium) dibromide",[Br-].[Br-].C([N+]1=CC=CC=C1)[N+]1=CC=CC=C1
DTXSID40334593,DSSTox_Substance_Id,DTXSID40334593,7-bromoquinoline,BrC1=CC2=C(C=CC=N2)C=C1
DTXSID00186595,DSSTox_Substance_Id,DTXSID00186595,3-Chloroiminodibenzyl,ClC1=CC2=C(CCC3=CC=CC=C3N2)C=C1
DTXSID00164378,DSSTox_Substance_Id,DTXSID00164378,"Acetamide, N-(4-(2-(8-cyclopentyl-1,2,6,7-tetrahydro-2,6-dioxo-1-propyl-3H-purin-3-yl)ethyl)phenyl)-",CCCN1C(=O)N(CCC2=CC=C(NC(C)=O)C=C2)C2=C(NC(=N2)C2CCCC2)C1=O
DTXSID40361425,DSSTox_Substance_Id,DTXSID40361425,4-Imidazol-1-ylmethylphenylamine,NC1=CC=C(CN2C=CN=C2)C=C1
DTXSID70278956,DSSTox_Substance_Id,DTXSID70278956,2-(4-Methyl-piperazin-1-yl)-1-phenyl-ethanol,CN1CCN(CC(O)C2=CC=CC=C2)CC1
DTXSID5037731,DSSTox_Substance_Id,DTXSID5037731,"4,4'-(9H-Fluorene-9,9-diyl)diphenol",OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(O)C=C1
DTXSID70481206,DSSTox_Substance_Id,DTXSID70481206,"2-prop-2-enyl-1,2-benzothiazol-3-one",C=CCN1SC2=CC=CC=C2C1=O
DTXSID30205127,DSSTox_Substance_Id,DTXSID30205127,"5,5-Dimethyl-3-(n-propylamino)cyclohex-2-en-1-one",CCCNC1=CC(=O)CC(C)(C)C1
DTXSID60354773,DSSTox_Substance_Id,DTXSID60354773,"4-(5-Phenyl-[1,2,3]triazol-1-yl)-phenylamine",NC1=CC=C(C=C1)N1N=NC=C1C1=CC=CC=C1
DTXSID90386704,DSSTox_Substance_Id,DTXSID90386704,"Furo[3,2-c]quinoline, 2-(1-bromo-1-chloroethyl)-2,3-dihydro-4-methyl-",CC1=NC2=CC=CC=C2C2=C1CC(O2)C(C)(Cl)Br
DTXSID50365999,DSSTox_Substance_Id,DTXSID50365999,(4-Acetylpiperazin-1-yl)acetic acid,CC(=O)N1CCN(CC(O)=O)CC1
DTXSID5075448,DSSTox_Substance_Id,DTXSID5075448,Cadaverine,NCCCCCN
DTXSID70358242,DSSTox_Substance_Id,DTXSID70358242,1-(4-methoxyphenyl)-1H-pyrrole-2-carbaldehyde,COC1=CC=C(C=C1)N1C=CC=C1C=O
DTXSID7022128,DSSTox_Substance_Id,DTXSID7022128,2-Hydroxyethyl methacrylate,CC(=C)C(=O)OCCO
DTXSID5048893,DSSTox_Substance_Id,DTXSID5048893,"(+/-)-3,4-Methylenedioxymethamphetamine hydrochloride",Cl.CNC(C)CC1=CC2=C(OCO2)C=C1
DTXSID50342366,DSSTox_Substance_Id,DTXSID50342366,4-(2-Amino-thiazol-4-yl)-1-oxa-spiro[4.5]decan-2-one,NC1=NC(=CS1)C1CC(=O)OC11CCCCC1
DTXSID6040664,DSSTox_Substance_Id,DTXSID6040664,Crotamiton,CCN(C(=O)C=CC)C1=CC=CC=C1C
DTXSID9060449,DSSTox_Substance_Id,DTXSID9060449,"Phenol, 3-bromo-",OC1=CC(Br)=CC=C1
DTXSID1058769,DSSTox_Substance_Id,DTXSID1058769,2(1H)-Quinolinone,O=C1NC2=CC=CC=C2C=C1
DTXSID2048373,DSSTox_Substance_Id,DTXSID2048373,Cloricromen,CCOC(=O)COC1=C(Cl)C2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2
DTXSID10383396,DSSTox_Substance_Id,DTXSID10383396,5-methyl-1-benzothiophene-2-carbaldehyde,CC1=CC2=C(SC(C=O)=C2)C=C1
DTXSID40389700,DSSTox_Substance_Id,DTXSID40389700,Diethyl-dithiocarbamic acid 2-oxo-2-phenyl-ethyl ester,CCN(CC)C(=S)SCC(=O)C1=CC=CC=C1
DTXSID60306994,DSSTox_Substance_Id,DTXSID60306994,"2-(2-thienyl)-1H-phenanthro[9,10-d]imidazole",N1C(=NC2=C1C1=CC=CC=C1C1=CC=CC=C21)C1=CC=CS1
DTXSID90281801,DSSTox_Substance_Id,DTXSID90281801,"5,5-diethyltetrahydropyrimidin-2(1h)-one",CCC1(CC)CNC(=O)NC1
DTXSID10296755,DSSTox_Substance_Id,DTXSID10296755,"3,3'-(1,2,4,5-tetrazine-3,6-diyl)diphenol",OC1=CC=CC(=C1)C1=NN=C(N=N1)C1=CC(O)=CC=C1
DTXSID40241930,DSSTox_Substance_Id,DTXSID40241930,Pictrelisib,CS(=O)(=O)N1CCN(CC2=CC3=C(S2)C(=NC(=N3)C2=C3C=NNC3=CC=C2)N2CCOCC2)CC1
DTXSID8060905,DSSTox_Substance_Id,DTXSID8060905,Bilirubin,CC1=C(C=C)\C(NC1=O)=C\C1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(N2)\C=C2/NC(=O)C(C=C)=C2C)N1
DTXSID00355325,DSSTox_Substance_Id,DTXSID00355325,"7,8-diethoxy-4-methyl-2H-chromen-2-one",CCOC1=C(OCC)C2=C(C=C1)C(C)=CC(=O)O2
DTXSID70147173,DSSTox_Substance_Id,DTXSID70147173,"1H-Purine-2,6-dione, 3,7-dihydro-8-(hexahydro-1H-azepin-1-yl)-3-methyl-7-(2-phenoxyethyl)-",CN1C2=C(N(CCOC3=CC=CC=C3)C(=N2)N2CCCCCC2)C(=O)NC1=O
DTXSID30287488,DSSTox_Substance_Id,DTXSID30287488,"1,1'-[(7-nitro-9h-fluoren-2-yl)imino]dipropan-2-ol",CC(O)CN(CC(C)O)C1=CC2=C(C=C1)C1=C(C2)C=C(C=C1)[N+]([O-])=O
DTXSID00286721,DSSTox_Substance_Id,DTXSID00286721,MLS002608799,O=C(CNC(=O)C1=CC=CC=C1)SC1=CC=CC=C1
DTXSID30150345,DSSTox_Substance_Id,DTXSID30150345,Quizartinib dihydrochloride,Cl.Cl.CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=C3C=CC(OCCN3CCOCC3)=C4)=N2)=NO1
DTXSID30301714,DSSTox_Substance_Id,DTXSID30301714,"6-Methyl-3-(methylsulfanyl)-1,2,4-triazin-5(2H)-one",CSC1=NC(=O)C(C)=NN1
DTXSID50345236,DSSTox_Substance_Id,DTXSID50345236,"1-aminospiro[4H-naphthalene-3,1'-cyclohexane]-2-carbonitrile",NC1=C(C#N)C2(CCCCC2)CC2=CC=CC=C12
DTXSID60397327,DSSTox_Substance_Id,DTXSID60397327,"2-methylsulfanyl-3H-thieno[2,3-d]pyrimidin-4-one",CSC1=NC2=C(C=CS2)C(=O)N1
DTXSID20488220,DSSTox_Substance_Id,DTXSID20488220,"4-(Methylsulfanyl)-6-phenyl-1,3,5-triazin-2-amine",CSC1=NC(=NC(N)=N1)C1=CC=CC=C1
DTXSID40363989,DSSTox_Substance_Id,DTXSID40363989,"ethyl 4,6-dibromo-5-hydroxy-2-methyl-1-benzofuran-3-carboxylate",CCOC(=O)C1=C(C)OC2=CC(Br)=C(O)C(Br)=C12
DTXSID3020671,DSSTox_Substance_Id,DTXSID3020671,FD&C Green No. 1,[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O
DTXSID50241486,DSSTox_Substance_Id,DTXSID50241486,Buparlisib,NC1=NC=C(C2=CC(=NC(=N2)N2CCOCC2)N2CCOCC2)C(=C1)C(F)(F)F
DTXSID50164924,DSSTox_Substance_Id,DTXSID50164924,"N-Hexamethylene N',N''-diethylene thiophosphoramide",S=P(N1CC1)(N1CC1)N1CCCCCC1
DTXSID70160963,DSSTox_Substance_Id,DTXSID70160963,"Benzo(g)(2)benzopyrano(4,3-b)indol-5(13H)-one, 13-(3-(dimethylamino)propyl)-, monohydrochloride",Cl.CN(C)CCCN1C2=C(OC(=O)C3=CC=CC=C23)C2=C1C1=CC=CC=C1C=C2
DTXSID50226233,DSSTox_Substance_Id,DTXSID50226233,7-Oxa-14-azadispiro(5.1.5.2)pentadecan-15-one,O=C1NC2(CCCCC2)OC11CCCCC1
DTXSID60680069,DSSTox_Substance_Id,DTXSID60680069,"N-[3-(2-Amino-6-methyl-4-oxo-1,4-dihydropyrimidin-5-yl)propyl]-N-(3-aminopropyl)-4-methylbenzene-1-sulfonamide--2,4,6-trinitrophenol (1/1)",OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O.CC1=CC=C(C=C1)S(=O)(=O)N(CCCN)CCCC1=C(C)NC(N)=NC1=O
DTXSID20349761,DSSTox_Substance_Id,DTXSID20349761,"4-Amino-5-(furan-2-yl)-2,4-dihydro-3H-1,2,4-triazole-3-thione",NN1C(=S)NN=C1C1=CC=CO1
DTXSID30415784,DSSTox_Substance_Id,DTXSID30415784,2-(2-hydroxy-5-propylphenyl)-4-propylphenol,CCCC1=CC(=C(O)C=C1)C1=C(O)C=CC(CCC)=C1
DTXSID2045654,DSSTox_Substance_Id,DTXSID2045654,Flurofamide,NP(N)(=O)NC(=O)C1=CC=C(F)C=C1
DTXSID60441596,DSSTox_Substance_Id,DTXSID60441596,"2,4-Imidazolidinedione, 3-benzoyl-1,5-diphenyl-",O=C(N1C(=O)C(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1
DTXSID00429499,DSSTox_Substance_Id,DTXSID00429499,N-phenyl-N'-pyridin-2-yloctanediamide,O=C(CCCCCCC(=O)NC1=CC=CC=N1)NC1=CC=CC=C1
DTXSID00346298,DSSTox_Substance_Id,DTXSID00346298,"2-Amino-6-methyl-4,5,6,7-tetrahydrothieno[2,3-c]pyridine-3-carboxamide",CN1CCC2=C(C1)SC(N)=C2C(N)=O
DTXSID3045439,DSSTox_Substance_Id,DTXSID3045439,Nifurtimox,CC1CS(=O)(=O)CCN1N=CC1=CC=C(O1)[N+]([O-])=O
DTXSID90158423,DSSTox_Substance_Id,DTXSID90158423,FR 121196,CC(=O)N1CCN(CC1)NS(=O)(=O)C1=CC=C(F)C=C1
DTXSID30353874,DSSTox_Substance_Id,DTXSID30353874,6-(pyrrolidin-1-yl)-9H-purine,C1CCN(C1)C1=NC=NC2=C1NC=N2
DTXSID00619459,DSSTox_Substance_Id,DTXSID00619459,"3,4-Dihydro-2H-1,3-benzoxazine",C1NCC2=CC=CC=C2O1
DTXSID50366562,DSSTox_Substance_Id,DTXSID50366562,"2-Chloromethyl-9-thia-1,4a-diaza-fluoren-4-one",ClCC1=CC(=O)N2C(SC3=CC=CC=C23)=N1
DTXSID30670437,DSSTox_Substance_Id,DTXSID30670437,5-(Morpholin-4-yl)-N-[4-(pyridin-3-yl)phenyl]pentanamide,O=C(CCCCN1CCOCC1)NC1=CC=C(C=C1)C1=CN=CC=C1
DTXSID00319220,DSSTox_Substance_Id,DTXSID00319220,MLS003116039,CC1=CC(=NC(N2CCOCC2)=C1C#N)N1CCOCC1
DTXSID3046459,DSSTox_Substance_Id,DTXSID3046459,Cetraxate hydrochloride,Cl.NC[C@H]1CC[C@@H](CC1)C(=O)OC1=CC=C(CCC(O)=O)C=C1
DTXSID90292174,DSSTox_Substance_Id,DTXSID90292174,1-Phenylimidazolidin-2-one,O=C1NCCN1C1=CC=CC=C1
DTXSID00200947,DSSTox_Substance_Id,DTXSID00200947,Euxanthone,OC1=CC2=C(OC3=CC=CC(O)=C3C2=O)C=C1
DTXSID4042254,DSSTox_Substance_Id,DTXSID4042254,N-(2-Hydroxyethyl)palmitamide,CCCCCCCCCCCCCCCC(=O)NCCO
DTXSID9040550,DSSTox_Substance_Id,DTXSID9040550,Methylselenic acid,C[Se](O)=O
DTXSID10659109,DSSTox_Substance_Id,DTXSID10659109,4-(4-Chlorophenyl)-1-[(1H-indol-2-yl)methyl]piperidin-4-ol,OC1(CCN(CC2=CC3=CC=CC=C3N2)CC1)C1=CC=C(Cl)C=C1
DTXSID30477842,DSSTox_Substance_Id,DTXSID30477842,3-tert-butyl-9H-carbazole,CC(C)(C)C1=CC2=C(NC3=CC=CC=C23)C=C1
DTXSID70347414,DSSTox_Substance_Id,DTXSID70347414,"3,7-Dimethoxyphenothiazine",COC1=CC2=C(NC3=C(S2)C=C(OC)C=C3)C=C1
DTXSID5063491,DSSTox_Substance_Id,DTXSID5063491,Bismarck Brown R Base,CC1=CC(N=NC2=CC(N=NC3=C(N)C=C(N)C(C)=C3)=C(C)C=C2)=C(N)C=C1N
DTXSID90301013,DSSTox_Substance_Id,DTXSID90301013,MLS002920511,CCS(O)(=O)=O.CC1(C)N=C(N)N=C(N)N1C1=CC(Cl)=C(OCC(=O)N2CCOCC2)C=C1
DTXSID8041583,DSSTox_Substance_Id,DTXSID8041583,Acifluorfen-methyl,COC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O
DTXSID1062091,DSSTox_Substance_Id,DTXSID1062091,"1,3,5-Triazine-2,4-diamine, 6-chloro-N,N'-diphenyl-",ClC1=NC(NC2=CC=CC=C2)=NC(NC2=CC=CC=C2)=N1
DTXSID80431535,DSSTox_Substance_Id,DTXSID80431535,"N,N-dimethyl-3-[4-(3-phenyl-1,2-oxazol-5-yl)phenoxy]propan-1-amine",CN(C)CCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=CC=C1
DTXSID7022839,DSSTox_Substance_Id,DTXSID7022839,Clofazimine,CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=CC=CC=C3N=C2C=C1NC1=CC=C(Cl)C=C1
DTXSID8020381,DSSTox_Substance_Id,DTXSID8020381,Deltamethrin,CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
DTXSID90288895,DSSTox_Substance_Id,DTXSID90288895,NSC57998,[O-][N+](=O)C1=CC=C(C=C1)C(Cl)=O.CC1=CC=C(SCN2CCCCC2)C=C1
DTXSID80176318,DSSTox_Substance_Id,DTXSID80176318,Cinnoline-4-carboxylic acid,OC(=O)C1=CN=NC2=CC=CC=C12
DTXSID0022725,DSSTox_Substance_Id,DTXSID0022725,Candesartan,CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1
DTXSID40284281,DSSTox_Substance_Id,DTXSID40284281,MLS000738124,CC(O)C1=NC2=C(N1C)C(=O)N(C)C(=O)N2C
DTXSID10355270,DSSTox_Substance_Id,DTXSID10355270,4-methyl-N-(naphthalen-2-yl)benzamide,CC1=CC=C(C=C1)C(=O)NC1=CC2=CC=CC=C2C=C1
DTXSID40236745,DSSTox_Substance_Id,DTXSID40236745,3-Thiophenecarboxylic acid,OC(=O)C1=CSC=C1
DTXSID40286785,DSSTox_Substance_Id,DTXSID40286785,MLS002667118,C1CCN(C1)C1=NC2=CC=CC=C2N=C1N1CCOCC1
DTXSID40279132,DSSTox_Substance_Id,DTXSID40279132,"N-(2,6-dimethyl-3-nitrophenyl)acetamide",CC(=O)NC1=C(C)C=CC(=C1C)[N+]([O-])=O
DTXSID5022803,DSSTox_Substance_Id,DTXSID5022803,Chlorphenesin carbamate,NC(=O)OCC(O)COC1=CC=C(Cl)C=C1
DTXSID30201200,DSSTox_Substance_Id,DTXSID30201200,"1,3,5-Triazin-2-amine, 4-methoxy-6-(3-(4-phenyl-1-piperazinyl)propyl)-",COC1=NC(CCCN2CCN(CC2)C2=CC=CC=C2)=NC(N)=N1
DTXSID50361693,DSSTox_Substance_Id,DTXSID50361693,N-benzyl-2-phenylbenzamide,O=C(NCC1=CC=CC=C1)C1=CC=CC=C1C1=CC=CC=C1
DTXSID1062594,DSSTox_Substance_Id,DTXSID1062594,"Octane, 1,1'-thiobis-",CCCCCCCCSCCCCCCCC
DTXSID8044204,DSSTox_Substance_Id,DTXSID8044204,Mibefradil dihydrochloride,Cl.Cl.COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=C(N2)C=CC=C3)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C
DTXSID5020738,DSSTox_Substance_Id,DTXSID5020738,Indole-3-acetic acid,OC(=O)CC1=CNC2=C1C=CC=C2
DTXSID6059736,DSSTox_Substance_Id,DTXSID6059736,"Ethanesulfonic acid, 2-[methyl(1-oxooctadecyl)amino]-, sodium salt",[Na+].CCCCCCCCCCCCCCCCCC(=O)N(C)CCS([O-])(=O)=O
DTXSID60296967,DSSTox_Substance_Id,DTXSID60296967,2-bromophenanthridine,BrC1=CC2=C(C=C1)N=CC1=CC=CC=C21
DTXSID5045590,DSSTox_Substance_Id,DTXSID5045590,Cefmetazole sodium,[Na+].[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C([O-])=O
DTXSID60349402,DSSTox_Substance_Id,DTXSID60349402,ST061983,CN1N=NC(NC(=O)C2=CC=C(C=C2)C(C)(C)C)=N1
DTXSID40414920,DSSTox_Substance_Id,DTXSID40414920,"5,7-Dimethoxy-4'-hydroxyflavanone",COC1=CC2=C(C(=O)CC(O2)C2=CC=C(O)C=C2)C(OC)=C1
DTXSID2027624,DSSTox_Substance_Id,DTXSID2027624,Aminotrimethylene phosphonic acid,OP(O)(=O)CN(CP(O)(O)=O)CP(O)(O)=O
