SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,EMBL_Chemcore_ID,Descriptive name,Pesticide type,CAS-Number,Monoisotopic mass,InChI,IUPAC-Name,Supplier,Supplier Object Id,CHEMBL_ID,ChEBI
CC(C)(COCc1ccc(Oc2ccccc2)cc1)c3ccc(OC(F)(F)Br)cc3,CC(C)(COCc1ccc(Oc2ccccc2)cc1)c1ccc(OC(F)(F)Br)cc1,"InChI=1S/C24H23BrF2O3/c1-23(2,19-10-14-22(15-11-19)30-24(25,26)27)17-28-16-18-8-12-21(13-9-18)29-20-6-4-3-5-7-20/h3-15H,16-17H2,1-2H3",OPUPRNSUEHMJFB-UHFFFAOYSA-N,555572,Halfenprox,Insecticide,111872-58-3,"4,760,799",WIFXJBMOTMKRMM-UHFFFAOYSA-N,1-[(2-{4-[Bromo(difluoro)methoxy]phenyl}-2-methylpropoxy)methyl]-3-phenoxybenzene,SIGMA-ALDRICH,37054-10MG,,
CCOc1ccc(cc1)C2(CC2(Cl)Cl)C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3,CCOc1ccc(C2(C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3)CC2(Cl)Cl)cc1,"InChI=1S/C26H21Cl2NO4/c1-2-31-20-13-11-19(12-14-20)25(17-26(25,27)28)24(30)33-23(16-29)18-7-6-10-22(15-18)32-21-8-4-3-5-9-21/h3-15,23H,2,17H2,1H3",CGTWCAVZZBLHQH-UHFFFAOYSA-N,555573,Cycloprothrin,Insecticide,63935-38-6,"4,810,848",CGTWCAVZZBLHQH-UHFFFAOYSA-N,"Cyano(3-phenoxyphenyl)methyl 2,2-dichloro-1-(4-ethoxyphenyl)cyclopropane-1-carboxylate",SIGMA-ALDRICH,37060-10MG,,CHEBI:48272
COC(=O)CC(NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)c1ccc(Cl)cc1,COC(=O)CC(NC(=O)C(NC(=O)OC(C)C)C(C)C)c1ccc(Cl)cc1,"InChI=1S/C19H27ClN2O5/c1-11(2)17(22-19(25)27-12(3)4)18(24)21-15(10-16(23)26-5)13-6-8-14(20)9-7-13/h6-9,11-12,15,17H,10H2,1-5H3,(H,21,24)(H,22,25)",DBXFMOWZRXXBRN-UHFFFAOYSA-N,555574,Valifenalate,Fungicide,283159-90-0,"3,981,608",DBXFMOWZRXXBRN-LWKPJOBUSA-N,Methyl 3-(4-chlorophenyl)-3-[(N-{[(propan-2-yl)oxy]carbonyl}valyl)amino]propanoate (incorrect configuration definition!),SIGMA-ALDRICH,37078-25MG,,CHEBI:83613
CCOC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,CCOC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,"InChI=1S/C17H18N2O4/c1-3-22-16(20)18-14-8-5-9-15(11-14)23-17(21)19-13-7-4-6-12(2)10-13/h4-11H,3H2,1-2H3,(H,18,20)(H,19,21)",MVEFZZKZBYQFPP-UHFFFAOYSA-N,555575,Phenmedipham-ethyl,Herbicide,13684-44-1,"3,141,267",MVEFZZKZBYQFPP-UHFFFAOYSA-N,3-[(Ethoxycarbonyl)amino]phenyl (3-methylphenyl)carbamate (non-preferred name),SIGMA-ALDRICH,37079-25MG,,
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,"InChI=1S/C13H11Cl2F4N3O/c14-9-1-2-10(11(15)3-9)8(4-22-7-20-6-21-22)5-23-13(18,19)12(16)17/h1-3,6-8,12H,4-5H2",LQDARGUHUSPFNL-UHFFFAOYSA-N,555576,Tetraconazole,Fungicide,112281-77-3,"3,710,215",LQDARGUHUSPFNL-UHFFFAOYSA-N,"1-[2-(2,4-Dichlorophenyl)-3-(1,1,2,2-tetrafluoroethoxy)propyl]-1H-1,2,4-triazole",SIGMA-ALDRICH,37087-100MG,CHEMBL2137654,CHEBI:83999
CCCCCCC(C)OC(=O)C(C)Oc1ccc(Cl)cc1C,CCCCCCC(C)OC(=O)C(C)Oc1ccc(Cl)cc1C,"InChI=1S/C18H27ClO3/c1-5-6-7-8-9-14(3)21-18(20)15(4)22-17-11-10-16(19)12-13(17)2/h10-12,14-15H,5-9H2,1-4H3",FZXUXQSWWHWPNU-UHFFFAOYSA-N,555578,Mecoprop-isooctyl,,28473-03-02,"3,261,649",QSERAAUJOZXWGA-UHFFFAOYSA-N,6-Methylheptyl 2-(4-chloro-2-methylphenoxy)propanoate,SIGMA-ALDRICH,37871-100MG,,
O=C1OC(=Nc2ccccc12)c3ccccc3,O=c1oc(-c2ccccc2)nc2ccccc12,InChI=1S/C14H9NO2/c16-14-11-8-4-5-9-12(11)15-13(17-14)10-6-2-1-3-7-10/h1-9H,HTTLBYITFHMYFK-UHFFFAOYSA-N,555579,"2-Phenyl-3,1-benzoxazin-4-one",Herbicide,1022-46-4,"2,230,633",HTTLBYITFHMYFK-UHFFFAOYSA-N,"2-Phenyl-4H-3,1-benzoxazin-4-one",SIGMA-ALDRICH,37872-25MG,CHEMBL24449,
COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,"InChI=1S/C13H19ClNO3PS2/c1-10(2)15(12-7-5-11(14)6-8-12)13(16)9-21-19(20,17-3)18-4/h5-8,10H,9H2,1-4H3",NXQDBZGWYSEGFL-UHFFFAOYSA-N,555580,Anilofos,Herbicide,64249-01-0,"3,670,233",NXQDBZGWYSEGFL-UHFFFAOYSA-N,"S-{2-[(4-Chlorophenyl)(propan-2-yl)amino]-2-oxoethyl} O,O-dimethyl phosphorodithioate",SIGMA-ALDRICH,37876-100MG,,CHEBI:81728
CC(C)C1(C)N=C(NC1=O)c2ncccc2C(O)=O,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,"InChI=1S/C13H15N3O3/c1-7(2)13(3)12(19)15-10(16-13)9-8(11(17)18)5-4-6-14-9/h4-7H,1-3H3,(H,17,18)(H,15,16,19)",CLQMBPJKHLGMQK-UHFFFAOYSA-N,555581,Imazapyr,Herbicide,81334-34-1,"2,611,113",CLQMBPJKHLGMQK-UHFFFAOYSA-N,"2-[4-Methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]pyridine-3-carboxylic acid",SIGMA-ALDRICH,37877-100MG,CHEMBL1621900,CHEBI:82021
CC(C)C1(C)N=C(NC1=O)c2nc3ccccc3cc2C(O)=O,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,"InChI=1S/C17H17N3O3/c1-9(2)17(3)16(23)19-14(20-17)13-11(15(21)22)8-10-6-4-5-7-12(10)18-13/h4-9H,1-3H3,(H,21,22)(H,19,20,23)",CABMTIJINOIHOD-UHFFFAOYSA-N,555582,Imazaquin,Herbicide,81335-37-7,"311,127",CABMTIJINOIHOD-UHFFFAOYSA-N,"2-[4-Methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]quinoline-3-carboxylic acid",SIGMA-ALDRICH,37878-100MG,CHEMBL1447880,CHEBI:5869
COP(=S)(OC)Oc1ccc(c(C)c1)S(C)=O,COP(=S)(OC)Oc1ccc([S+](C)[O-])c(C)c1,"InChI=1S/C10H15O4PS2/c1-8-7-9(5-6-10(8)17(4)11)14-15(16,12-2)13-3/h5-7H,1-4H3",DLAPIMGBBDILHJ-UHFFFAOYSA-N,555583,Mesulfenfos,Insecticide,3761-41-9,"2,940,149",DLAPIMGBBDILHJ-UHFFFAOYSA-N,"O-[4-(Methanesulfinyl)-3-methylphenyl] O,O-dimethyl phosphorothioate",SIGMA-ALDRICH,37885-50MG,,
CC(C)N1C(=O)N(CS\C1=N\C(C)(C)C)c2ccccc2,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,"InChI=1S/C16H23N3OS/c1-12(2)19-14(17-16(3,4)5)21-11-18(15(19)20)13-9-7-6-8-10-13/h6-10,12H,11H2,1-5H3",PRLVTUNWOQKEAI-UHFFFAOYSA-N,555584,Buprofezin,Insecticide,69327-76-0,"3,051,562",PRLVTUNWOQKEAI-UHFFFAOYSA-N,"2-(tert-Butylimino)-5-phenyl-3-(propan-2-yl)-1,3,5-thiadiazinan-4-one",SIGMA-ALDRICH,37886-100MG,CHEMBL1891512,
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,"InChI=1S/C17H26ClNO2/c1-4-7-11-21-13-19(16(20)12-18)17-14(5-2)9-8-10-15(17)6-3/h8-10H,4-7,11-13H2,1-3H3",HKPHPIREJKHECO-UHFFFAOYSA-N,555585,Butachlor,Herbicide,23184-66-9,"3,111,652",HKPHPIREJKHECO-UHFFFAOYSA-N,"N-(Butoxymethyl)-2-chloro-N-(2,6-diethylphenyl)acetamide",SIGMA-ALDRICH,37887-100MG,CHEMBL1399036,CHEBI:3230
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc2nc(OC)nc(OC)n2,COCCOc1ccccc1S(=O)(=O)NC(=O)N=c1nc(OC)[nH]c(OC)n1,"InChI=1S/C15H19N5O7S/c1-24-8-9-27-10-6-4-5-7-11(10)28(22,23)20-13(21)16-12-17-14(25-2)19-15(18-12)26-3/h4-7H,8-9H2,1-3H3,(H2,16,17,18,19,20,21)",WMLPCIHUFDKWJU-UHFFFAOYSA-N,555586,Cinosulfuron,Herbicide,94593-91-6,"4,131,005",WMLPCIHUFDKWJU-UHFFFAOYSA-N,"N-(4,6-Dimethoxy-1,3,5-triazin-2(5H)-ylidene)-N'-[2-(2-methoxyethoxy)benzene-1-sulfonyl]carbamimidic acid",SIGMA-ALDRICH,37893-100MG,CHEMBL2260701,CHEBI:81982
CNC(=O)Oc1cccc2C(=O)C(C)(C)Oc12,CNC(=O)Oc1cccc2c1OC(C)(C)C2=O,"InChI=1S/C12H13NO4/c1-12(2)10(14)7-5-4-6-8(9(7)17-12)16-11(15)13-3/h4-6H,1-3H3,(H,13,15)",WXNZYYXXILQTKX-UHFFFAOYSA-N,555588,3-Ketocarbofuran,Insecticide,16709-30-1,"2,350,845",WXNZYYXXILQTKX-UHFFFAOYSA-N,"2,2-Dimethyl-3-oxo-2,3-dihydro-1-benzofuran-7-yl methylcarbamate",SIGMA-ALDRICH,37895-10MG-R,,
CNC(=O)Oc1cccc2C(O)C(C)(C)Oc12,CNC(=O)Oc1cccc2c1OC(C)(C)C2O,"InChI=1S/C12H15NO4/c1-12(2)10(14)7-5-4-6-8(9(7)17-12)16-11(15)13-3/h4-6,10,14H,1-3H3,(H,13,15)",RHSUJRQZTQNSLL-UHFFFAOYSA-N,555589,3-Hydroxycarbofuran,Insecticide,16655-82-6,"2,371,001",RHSUJRQZTQNSLL-UHFFFAOYSA-N,"3-Hydroxy-2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl methylcarbamate",SIGMA-ALDRICH,37896-10MG,CHEMBL1867082,
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,"InChI=1S/C16H18N4O7S/c1-25-12-8-13(26-2)18-15(17-12)19-16(22)20-28(23,24)9-10-6-4-5-7-11(10)14(21)27-3/h4-8H,9H2,1-3H3,(H2,17,18,19,20,22)",XMQFTWRPUQYINF-UHFFFAOYSA-N,555590,Bensulfuron-methyl,Herbicide,83055-99-6,"4,100,896",XMQFTWRPUQYINF-UHFFFAOYSA-N,"Methyl 2-({[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]sulfamoyl}methyl)benzoate",SIGMA-ALDRICH,37897-100MG,CHEMBL2313154,CHEBI:3017
O=C(CC(C(OCC)=O)CC1=O)C1=C(C2CC2)O,CCOC(=O)c1cc(O)c(C(O)C2CC2)c(O)c1,"InChI=1S/C13H16O5/c1-2-18-13(17)8-5-9(14)11(10(15)6-8)12(16)7-3-4-7/h5-7,12,14-16H,2-4H2,1H3",QKZRGESJDWASPQ-UHFFFAOYSA-N,555591,Trinexapac-ethyl,Plant Growth Regulator,95266-40-3,"2,520,998",RVKCCVTVZORVGD-QXMHVHEDSA-N,"Ethyl 4-[cyclopropyl(hydroxy)methylidene]-3,5-dioxocyclohexane-1-carboxylate",SIGMA-ALDRICH,37898-100MG-R,CHEMBL3182004,CHEBI:81817
CO\N=C(\C(=O)OC)c1ccccc1COc2ccccc2C,CON=C(C(=O)OC)c1ccccc1COc1ccccc1C,"InChI=1S/C18H19NO4/c1-13-8-4-7-11-16(13)23-12-14-9-5-6-10-15(14)17(19-22-3)18(20)21-2/h4-11H,12H2,1-3H3",ZOTBXTZVPHCKPN-UHFFFAOYSA-N,555592,Kresoxim-methyl,Fungicide,143390-89-0,"3,131,314",ZOTBXTZVPHCKPN-HTXNQAPBSA-N,Methyl (2E)-(methoxyimino){2-[(2-methylphenoxy)methyl]phenyl}acetate,SIGMA-ALDRICH,37899-100MG,CHEMBL203191,CHEBI:2962
COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,"InChI=1S/C11H16NO4PS/c1-8(2)15-11(13)9-6-4-5-7-10(9)16-17(12,18)14-3/h4-8H,1-3H3,(H2,12,18)",YFVOXLJXJBQDEF-UHFFFAOYSA-N,555593,Isocarbophos,Insecticide,24353-61-5,"2,890,538",YFVOXLJXJBQDEF-UHFFFAOYSA-N,Propan-2-yl 2-{[amino(methoxy)phosphorothioyl]oxy}benzoate,SIGMA-ALDRICH,37901-100MG-R,CHEMBL3185588,
FC(F)C(F)(F)Oc1c(Cl)cc(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,"InChI=1S/C16H8Cl2F6N2O3/c17-7-4-6(5-8(18)12(7)29-16(23,24)14(21)22)25-15(28)26-13(27)11-9(19)2-1-3-10(11)20/h1-5,14H,(H2,25,26,27,28)",RGNPBRKPHBKNKX-UHFFFAOYSA-N,555594,Hexaflumuron,Insecticide,86479-06-03,"4,599,816",RGNPBRKPHBKNKX-UHFFFAOYSA-N,"N-{[3,5-Dichloro-4-(1,1,2,2-tetrafluoroethoxy)phenyl]carbamoyl}-2,6-difluorobenzamide",SIGMA-ALDRICH,37902-100MG-R,CHEMBL1892746,
CCN(C1CCCCC1)C(=O)N2N=NN(C2=O)c3ccccc3Cl,CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,"InChI=1S/C16H20ClN5O2/c1-2-20(12-8-4-3-5-9-12)15(23)22-16(24)21(18-19-22)14-11-7-6-10-13(14)17/h6-7,10-12H,2-5,8-9H2,1H3",LLQPHQFNMLZJMP-UHFFFAOYSA-N,555595,Fentrazamide,Herbicide,158237-07-1,"3,491,306",LLQPHQFNMLZJMP-UHFFFAOYSA-N,"4-(2-Chlorophenyl)-N-cyclohexyl-N-ethyl-5-oxo-4,5-dihydro-1H-tetrazole-1-carboxamide",SIGMA-ALDRICH,37903-100MG-R,CHEMBL2252193,CHEBI:81791
Clc1ccc(CN2CCS\C2=N\C#N)cn1,N#CN=C1SCCN1Cc1ccc(Cl)nc1,"InChI=1S/C10H9ClN4S/c11-9-2-1-8(5-13-9)6-15-3-4-16-10(15)14-7-12/h1-2,5H,3-4,6H2",HOKKPVIRMVDYPB-UHFFFAOYSA-N,555596,Thiacloprid,Insecticide,111988-49-9,"2,520,236",HOKKPVIRMVDYPB-UVTDQMKNSA-N,"{(2Z)-3-[(6-Chloropyridin-3-yl)methyl]-1,3-thiazolidin-2-ylidene}cyanamide",SIGMA-ALDRICH,37905-100MG-R,CHEMBL451432,
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn3cncn3,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,"InChI=1S/C17H22ClN3O/c1-16(2)8-7-14(9-13-3-5-15(18)6-4-13)17(16,22)10-21-12-19-11-20-21/h3-6,11-12,14,22H,7-10H2,1-2H3",XWPZUHJBOLQNMN-UHFFFAOYSA-N,555597,Metconazole,Fungicide,125116-23-6,"3,191,451",XWPZUHJBOLQNMN-UHFFFAOYSA-N,"5-[(4-Chlorophenyl)methyl]-2,2-dimethyl-1-[(1H-1,2,4-triazol-1-yl)methyl]cyclopentan-1-ol",SIGMA-ALDRICH,37909-100MG-R,CHEMBL1883512,CHEBI:81773
Fc1ccc(NC(=O)c2cccc(Oc3cccc(c3)C(F)(F)F)n2)cc1,O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,"InChI=1S/C19H12F4N2O2/c20-13-7-9-14(10-8-13)24-18(26)16-5-2-6-17(25-16)27-15-4-1-3-12(11-15)19(21,22)23/h1-11H,(H,24,26)",CWKFPEBMTGKLKX-UHFFFAOYSA-N,555598,Picolinafen,Herbicide,137641-05-5,"3,760,835",CWKFPEBMTGKLKX-UHFFFAOYSA-N,N-(4-Fluorophenyl)-6-[3-(trifluoromethyl)phenoxy]pyridine-2-carboxamide,SIGMA-ALDRICH,37912-100MG-R,,
CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,"InChI=1S/C15H11BrClF3N2O/c1-2-23-8-22-13(9-3-5-10(17)6-4-9)11(7-21)12(16)14(22)15(18,19)20/h3-6H,2,8H2,1H3",CWFOCCVIPCEQCK-UHFFFAOYSA-N,555599,Chlorfenapyr,Insecticide,122453-73-0,"4,059,695",CWFOCCVIPCEQCK-UHFFFAOYSA-N,4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,SIGMA-ALDRICH,37913-100MG-R,CHEMBL1371,CHEBI:3655
NC(=N)NCCCCCCCCNCCCCCCCCNC(N)=N,N=C(N)NCCCCCCCCNCCCCCCCCN=C(N)N,"InChI=1S/C18H41N7/c19-17(20)24-15-11-7-3-1-5-9-13-23-14-10-6-2-4-8-12-16-25-18(21)22/h23H,1-16H2,(H4,19,20,24)(H4,21,22,25)",RONFGUROBZGJKP-UHFFFAOYSA-N,555600,Guazatine acetates (1:x),Fungicide,115044-19-4,"3,553,423",-,-,SIGMA-ALDRICH,37915-100MG-R,,CHEBI:5569
CC(O)=O.CC(O)=O.CC(O)=O.NC(=N)NCCCCCCCCNCCCCCCCCNC(N)=N,N=C(N)NCCCCCCCCNCCCCCCCCN=C(N)N,"InChI=1S/C18H41N7/c19-17(20)24-15-11-7-3-1-5-9-13-23-14-10-6-2-4-8-12-16-25-18(21)22/h23H,1-16H2,(H4,19,20,24)(H4,21,22,25)",RONFGUROBZGJKP-UHFFFAOYSA-N,555600,Iminoctadine triacetate,Fungicide,57520-17-9,"3,553,423",FKWDSATZSMJRLC-UHFFFAOYSA-N,"Acetic acid--N,N'-[azanediyldi(octane-8,1-diyl)]diguanidine (3/1)",SIGMA-ALDRICH,37007-10MG,,CHEBI:81837
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(c1)C(O)=O,CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,"InChI=1S/C15H19N3O3/c1-5-9-6-10(13(19)20)11(16-7-9)12-17-14(21)15(4,18-12)8(2)3/h6-8H,5H2,1-4H3,(H,19,20)(H,17,18,21)",XVOKUMIPKHGGTN-UHFFFAOYSA-N,555601,Imazethapyr,Herbicide,81335-77-5,"2,891,426",XVOKUMIPKHGGTN-UHFFFAOYSA-N,"5-Ethyl-2-[4-methyl-5-oxo-4-(propan-2-yl)-4,5-dihydro-1H-imidazol-2-yl]pyridine-3-carboxylic acid",SIGMA-ALDRICH,37923-100MG-R,CHEMBL1903400,CHEBI:82022
CN1COCN(Cc2cnc(Cl)s2)\C1=N\[N+]([O-])=O,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],"InChI=1S/C8H10ClN5O3S/c1-12-4-17-5-13(8(12)11-14(15)16)3-6-2-10-7(9)18-6/h2H,3-5H2,1H3",NWWZPOKUUAIXIW-UHFFFAOYSA-N,555602,Thiamethoxam,Insecticide,153719-23-4,"2,910,193",NWWZPOKUUAIXIW-UHFFFAOYSA-N,"N-{3-[(2-Chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene}nitramide",SIGMA-ALDRICH,37924-100MG-R,CHEMBL1896251,
O=C(C=C(C(F)(F)F)N1)N(C2=CC(C(NS(N(C)C(C)C)(=O)=O)=O)=C(Cl)C=C2F)C1=O,CC(C)N(C)S(=O)(=O)NC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)[nH]c2=O)c(F)cc1Cl,"InChI=1S/C16H15ClF4N4O5S/c1-7(2)24(3)31(29,30)23-14(27)8-4-11(10(18)5-9(8)17)25-13(26)6-12(16(19,20)21)22-15(25)28/h4-7H,1-3H3,(H,22,28)(H,23,27)",ASCZLNVIWHMJNZ-UHFFFAOYSA-N,555603,SAFLUFENACIL METABOLITE M800H02,Herbicide,854122-75-1,"4,860,388",,,SIGMA-ALDRICH,38586-10MG,,
FC(F)(F)c1cnc(CNC(=O)c2c(Cl)cccc2Cl)c(Cl)c1,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,"InChI=1S/C14H8Cl3F3N2O/c15-8-2-1-3-9(16)12(8)13(23)22-6-11-10(17)4-7(5-21-11)14(18,19)20/h1-5H,6H2,(H,22,23)",GBOYJIHYACSLGN-UHFFFAOYSA-N,555605,Fluopicolide,Fungicide,239110-15-7,"3,819,654",GBOYJIHYACSLGN-UHFFFAOYSA-N,"2,6-Dichloro-N-{[3-chloro-5-(trifluoromethyl)pyridin-2-yl]methyl}benzamide",SIGMA-ALDRICH,41132-100MG,,CHEBI:81764
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,COP(=O)(OC)OC1=C(Cl)C2C=CCC12,"InChI=1S/C9H12ClO4P/c1-12-15(11,13-2)14-9-7-5-3-4-6(7)8(9)10/h3-4,6-7H,5H2,1-2H3",GBAWQJNHVWMTLU-UHFFFAOYSA-N,555606,Heptenophos,Insecticide,23560-59-0,"2,500,162",GBAWQJNHVWMTLU-UHFFFAOYSA-N,"7-Chlorobicyclo[3.2.0]hepta-2,6-dien-6-yl dimethyl phosphate",SIGMA-ALDRICH,41373-25MG,CHEMBL432816,
Nc1c(c(nn1-c2c(Cl)cc(cc2Cl)C(F)(F)F)C#N)C(F)(F)F,N#Cc1[nH]n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(=N)c1C(F)(F)F,"InChI=1S/C12H4Cl2F6N4/c13-5-1-4(11(15,16)17)2-6(14)9(5)24-10(22)8(12(18,19)20)7(3-21)23-24/h1-2,22-23H",UHVHHLJWBFTPJL-UHFFFAOYSA-N,555607,Fipronil-desulfinyl,,205650-65-3,"3,879,717",JWKXVHLIRTVXLD-UHFFFAOYSA-N,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethyl)-1H-pyrazole-3-carbonitrile",SIGMA-ALDRICH,41865-25MG,,CHEBI:83489
Cc1ccn2nc(nc2n1)S(=O)(=O)Nc3c(F)cccc3F,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,"InChI=1S/C12H9F2N5O2S/c1-7-5-6-19-11(15-7)16-12(17-19)22(20,21)18-10-8(13)3-2-4-9(10)14/h2-6,18H,1H3",RXCPQSJAVKGONC-UHFFFAOYSA-N,555608,Flumetsulam,Herbicide,98967-40-9,"3,250,445",RXCPQSJAVKGONC-UHFFFAOYSA-N,"N-(2,6-Difluorophenyl)-5-methyl[1,2,4]triazolo[1,5-a]pyrimidine-2-sulfonamide",SIGMA-ALDRICH,42206-100MG,CHEMBL1389671,CHEBI:82011
O=C1N(C2=C(F)C=C(Cl)C(OCC(O)=O)=C2)C(C3=C1CCCC3)=O,O=C(O)COc1cc(-n2c(O)c3c(c2O)CCC=C3)c(F)cc1Cl,"InChI=1S/C16H13ClFNO5/c17-10-5-11(18)12(6-13(10)24-7-14(20)21)19-15(22)8-3-1-2-4-9(8)16(19)23/h1,3,5-6,22-23H,2,4,7H2,(H,20,21)",HOXBKPMXUXJSCW-UHFFFAOYSA-N,555609,"[2-Chloro-5-(1,3-dioxo-1,3,4,5,6,7-hexahydroisoindol-2-yl)-4-fluorophenoxy]acetic acid",Herbicide,87547-04-04,"3,530,466",GQQIAHNFBAFBCS-UHFFFAOYSA-N,"[2-Chloro-5-(1,3-dioxo-1,3,4,5,6,7-hexahydro-2H-isoindol-2-yl)-4-fluorophenoxy]acetic acid",SIGMA-ALDRICH,42266-50MG,,
COP(=O)(OC)O\C(C)=C\C(=O)N(C)C,COP(=O)(OC)OC(C)=CC(=O)N(C)C,"InChI=1S/C8H16NO5P/c1-7(6-8(10)9(2)3)14-15(11,12-4)13-5/h6H,1-5H3",VEENJGZXVHKXNB-UHFFFAOYSA-N,555610,Dicrotophos,Insecticide,141-66-2,"2,370,766",VEENJGZXVHKXNB-VOTSOKGWSA-N,(2E)-4-(Dimethylamino)-4-oxobut-2-en-2-yl dimethyl phosphate,SIGMA-ALDRICH,45305-100MG,CHEMBL1876467,CHEBI:38658
CCCSP(=O)(OCC)SCCC,CCCSP(=O)(OCC)SCCC,"InChI=1S/C8H19O2PS2/c1-4-7-12-11(9,10-6-3)13-8-5-2/h4-8H2,1-3H3",VJYFKVYYMZPMAB-UHFFFAOYSA-N,555611,Ethoprop,Insecticide,13194-48-4,"2,420,564",VJYFKVYYMZPMAB-UHFFFAOYSA-N,"O-Ethyl S,S-dipropyl phosphorodithioate",SIGMA-ALDRICH,45306-100MG,CHEMBL1894994,CHEBI:38665
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,"InChI=1S/C11H17O4PS2/c1-4-13-16(17,14-5-2)15-10-6-8-11(9-7-10)18(3)12/h6-9H,4-5H2,1-3H3",XDNBJTQLKCIJBV-UHFFFAOYSA-N,555612,Fensulfothion,,115-90-2,"3,080,306",XDNBJTQLKCIJBV-UHFFFAOYSA-N,"O,O-Diethyl O-[4-(methanesulfinyl)phenyl] phosphorothioate",SIGMA-ALDRICH,45307-100MG,CHEMBL3186021,
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,"InChI=1S/C11H15Cl2O2PS2/c1-3-7-18-16(17,14-4-2)15-11-6-5-9(12)8-10(11)13/h5-6,8H,3-4,7H2,1-2H3",FITIWKDOCAUBQD-UHFFFAOYSA-N,555613,Prothiofos,Insecticide,34643-46-4,"3,439,628",FITIWKDOCAUBQD-UHFFFAOYSA-N,"O-(2,4-Dichlorophenyl) O-ethyl S-propyl phosphorodithioate",SIGMA-ALDRICH,45311-50MG,CHEMBL1560680,
